,precision,recall,f1-score,support
0,0.20689655172413793,0.3103448275862069,0.2482758620689655,58.0
1,0.19047619047619047,0.0625,0.09411764705882353,64.0
2,0.32710280373831774,0.603448275862069,0.42424242424242425,58.0
3,0.23809523809523808,0.08928571428571429,0.12987012987012986,56.0
4,0.4375,0.4375,0.4375,64.0
accuracy,,,,0.3
macro avg,0.2800141568067768,0.300615763546798,0.26680121264806866,300.0
weighted avg,0.28165257380210645,0.3,0.26767439096850865,300.0
