,precision,recall,f1-score,support
0,0.10416666666666667,0.07936507936507936,0.09009009009009009,63.0
1,0.25396825396825395,0.4050632911392405,0.3121951219512195,79.0
3,0.40625,0.25742574257425743,0.3151515151515151,101.0
4,0.24193548387096775,0.2631578947368421,0.25210084033613445,57.0
accuracy,,,,0.26
macro avg,0.2515801011264721,0.25125300195385486,0.2423843918822398,300.0
weighted avg,0.2714918821471241,0.26,0.2551304707976157,300.0
