,precision,recall,f1-score,support
0,0.21739130434782608,0.23809523809523808,0.22727272727272727,63.0
1,0.2831858407079646,0.4050632911392405,0.3333333333333333,79.0
3,0.509090909090909,0.27722772277227725,0.358974358974359,101.0
4,0.2857142857142857,0.3157894736842105,0.3,57.0
accuracy,,,,0.31
macro avg,0.3238455849652463,0.30904393142274156,0.3048951048951049,300.0
weighted avg,0.3459040989791278,0.31,0.3133597513597513,300.0
