,precision,recall,f1-score,support
0,0.24390243902439024,0.3448275862068966,0.2857142857142857,58.0
1,0.0,0.0,0.0,64.0
2,0.3333333333333333,0.5517241379310345,0.4155844155844156,58.0
3,0.16666666666666666,0.07142857142857142,0.1,56.0
4,0.30864197530864196,0.390625,0.3448275862068966,64.0
accuracy,,,,0.27
macro avg,0.2105088828666064,0.27172105911330047,0.22922525750111955,300.0
weighted avg,0.20855364849944796,0.27,0.22781430064188687,300.0
